Timestamp,Scenario_ID,Zone_ID,Network_Element_ID,Parameter,Actual_Value,Predicted_Value,Deviation,Unit,Simulation_Source,Status,Recommendation
2026-08-03 06:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,719.24,701.42,17.82,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 06:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.36,30.88,0.48,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 06:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,728.15,683.31,44.84,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.31,32.44,0.87,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,948.24,925.81,22.43,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.26,29.17,-0.91,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,963.88,943.7,20.18,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,29.37,27.74,1.64,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,768.69,804.62,-35.94,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.05,24.82,-1.77,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,655.83,655.49,0.33,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.93,30.14,-0.21,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,768.17,726.52,41.65,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.03,30.87,0.16,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 07:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,699.46,695.13,4.33,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.12,32.64,-0.52,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,957.97,941.56,16.41,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.12,28.41,-0.3,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1084.0,1035.92,48.07,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,28.16,27.55,0.61,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,823.85,842.02,-18.17,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.38,24.97,-0.59,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,697.45,679.49,17.96,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.81,29.96,-0.16,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,812.87,781.96,30.91,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,32.39,31.55,0.84,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 08:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,732.49,760.44,-27.95,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.36,32.51,-0.15,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,924.5,979.31,-54.81,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,27.91,29.47,-1.56,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1061.43,1085.82,-24.39,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,25.41,26.68,-1.27,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,887.25,858.13,29.12,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.64,24.77,-1.13,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,747.25,734.23,13.03,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.93,29.84,0.09,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,778.19,800.55,-22.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.27,29.16,2.11,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 09:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,781.5,794.83,-13.32,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,30.61,30.96,-0.35,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,957.47,965.08,-7.61,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,27.99,28.82,-0.83,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1091.82,1063.82,28.0,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,28.19,27.77,0.42,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,916.89,889.58,27.32,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.15,24.57,0.58,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,749.51,742.13,7.39,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.58,29.86,-0.28,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,801.89,805.77,-3.88,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.15,30.73,0.42,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 10:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,830.6,794.16,36.44,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.02,31.41,0.62,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,983.06,998.95,-15.88,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.62,29.08,-0.45,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,977.93,1080.89,-102.96,m3/hr,Dymola_FMU_SYNTHETIC,Warning,Check abnormal night flow/leak
2026-08-03 11:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,27.02,27.71,-0.69,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,909.13,934.67,-25.54,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.12,24.36,-0.23,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,807.64,778.04,29.6,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.44,29.87,0.57,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,868.36,854.63,13.73,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.28,30.82,-0.54,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 11:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,826.17,795.9,30.27,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,32.52,31.95,0.58,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1063.51,1018.85,44.66,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.42,29.02,-0.6,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1048.46,1107.78,-59.32,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.34,26.88,-0.54,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,948.28,927.94,20.34,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.11,24.48,-0.37,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,797.08,786.89,10.2,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.67,29.2,1.48,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,850.7,853.84,-3.14,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,29.49,30.51,-1.02,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 12:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,754.52,788.77,-34.24,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,30.81,31.71,-0.89,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,1029.74,982.27,47.47,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,27.72,28.2,-0.48,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1110.41,1097.29,13.12,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.26,26.77,-0.52,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,885.09,884.01,1.08,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.76,25.35,-1.59,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,702.53,759.02,-56.49,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.71,30.07,0.64,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,832.1,831.33,0.77,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.38,30.98,0.4,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 13:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,809.66,805.01,4.65,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,34.06,32.85,1.22,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,986.05,985.72,0.33,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.53,28.95,1.57,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1142.95,1089.81,53.14,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,27.37,27.17,0.2,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,921.95,885.99,35.95,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,26.34,24.45,1.89,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,686.18,725.53,-39.35,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.1,29.86,0.23,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,895.19,860.36,34.83,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.42,31.06,0.36,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 14:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,805.49,789.14,16.35,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,30.66,31.82,-1.16,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,914.53,914.33,0.19,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,26.4,28.65,-2.24,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1057.03,1081.31,-24.28,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.11,26.72,-0.61,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,904.03,876.11,27.92,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,26.31,24.86,1.45,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,684.85,729.91,-45.06,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,27.88,29.46,-1.58,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,791.35,808.44,-17.09,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.65,30.91,-0.26,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 15:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,738.91,730.68,8.23,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.54,31.72,-0.19,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,946.98,915.16,31.82,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,28.63,28.23,0.4,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1053.63,995.55,58.07,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,28.06,27.46,0.6,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,913.52,872.94,40.58,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.76,24.25,0.51,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,743.97,700.85,43.13,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,29.85,29.29,0.56,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,818.1,768.58,49.52,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,31.22,30.8,0.42,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 16:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,722.35,754.84,-32.49,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,33.49,32.07,1.42,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,862.14,899.15,-37.0,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.37,28.62,1.76,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,1023.44,995.04,28.4,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.52,26.55,-0.03,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,780.15,806.72,-26.58,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.74,25.38,-0.64,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,694.01,661.04,32.97,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,30.91,30.85,0.06,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,725.99,726.45,-0.47,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,29.93,30.38,-0.45,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 17:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,737.25,712.72,24.53,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.34,32.09,-0.75,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,901.22,880.77,20.46,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,29.82,29.8,0.02,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,901.26,939.31,-38.05,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.37,27.41,-1.04,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,756.03,769.34,-13.31,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,24.15,25.14,-1.0,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,663.97,699.01,-35.04,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,28.91,29.0,-0.09,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,767.8,727.23,40.57,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,32.41,31.51,0.91,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 18:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,717.85,695.49,22.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,30.99,32.12,-1.13,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,779.36,788.17,-8.81,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,30.15,29.01,1.14,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,877.3,889.72,-12.42,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,29.11,28.33,0.78,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,718.19,729.96,-11.77,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,25.7,23.84,1.86,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-04,PIPE-014,Flow,668.75,641.07,27.67,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-05,PIPE-005,Pressure,31.51,29.81,1.7,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-05,PIPE-015,Flow,634.99,691.97,-56.98,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-06,PIPE-006,Pressure,30.37,30.99,-0.62,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 19:00:00,SCN-BASELINE,DMA-06,PIPE-016,Flow,582.67,636.17,-53.49,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 20:00:00,SCN-BASELINE,DMA-01,PIPE-001,Pressure,31.02,32.29,-1.27,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 20:00:00,SCN-BASELINE,DMA-01,PIPE-011,Flow,764.56,795.94,-31.38,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 20:00:00,SCN-BASELINE,DMA-02,PIPE-002,Pressure,27.48,28.65,-1.17,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 20:00:00,SCN-BASELINE,DMA-02,PIPE-012,Flow,865.49,865.85,-0.36,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 20:00:00,SCN-BASELINE,DMA-03,PIPE-003,Pressure,26.94,27.08,-0.15,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 20:00:00,SCN-BASELINE,DMA-03,PIPE-013,Flow,774.87,729.71,45.16,m3/hr,Dymola_FMU_SYNTHETIC,Normal,No action
2026-08-03 20:00:00,SCN-BASELINE,DMA-04,PIPE-004,Pressure,23.41,24.99,-1.59,mH2O,Dymola_FMU_SYNTHETIC,Normal,No action
