Date,Sensor_ID,Asset_ID,Network_Element_ID,Zone_ID,Parameter,Unit,Avg_Value,Min_Value,Max_Value,Warning_Count,Critical_Count,Status,Latitude,Longitude
2026-08-03,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,30.733,29.0,32.5,0,0,Normal,28.712,77.245
2026-08-03,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,2.923,0.79,4.6,1,13,Critical,28.712,77.245
2026-08-03,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.293,7.08,7.5,0,0,Normal,28.712,77.245
2026-08-03,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.554,0.456,0.641,0,0,Normal,28.731,77.277
2026-08-03,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,662.742,617.8,719.1,0,0,Normal,28.731,77.277
2026-08-03,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,30.671,28.7,32.4,0,0,Normal,28.731,77.277
2026-08-03,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.875,0.68,1.3,0,0,Normal,28.731,77.277
2026-08-03,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.312,7.13,7.55,0,0,Normal,28.731,77.277
2026-08-04,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.539,0.476,0.653,0,0,Normal,28.738,77.255
2026-08-04,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,682.396,606.1,742.4,0,0,Normal,28.738,77.255
2026-08-04,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,30.846,29.1,32.5,0,0,Normal,28.738,77.255
2026-08-04,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.925,0.66,1.28,0,0,Normal,28.738,77.255
2026-08-04,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.301,7.13,7.5,0,0,Normal,28.738,77.255
2026-08-04,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.552,0.465,0.657,0,0,Normal,28.726,77.253
2026-08-04,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,680.95,601.2,737.3,0,0,Normal,28.726,77.253
2026-08-04,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,30.896,29.0,32.6,0,0,Normal,28.726,77.253
2026-08-04,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.926,0.8,1.12,0,0,Normal,28.726,77.253
2026-08-04,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.274,7.12,7.45,0,0,Normal,28.726,77.253
2026-08-04,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.534,0.463,0.581,0,0,Normal,28.717,77.269
2026-08-04,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,684.975,594.1,753.4,0,0,Normal,28.717,77.269
2026-08-04,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,30.75,28.9,32.4,0,0,Normal,28.717,77.269
2026-08-04,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.92,0.6,1.17,0,0,Normal,28.717,77.269
2026-08-04,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.3,7.11,7.48,0,0,Normal,28.717,77.269
2026-08-04,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.549,0.46,0.636,0,0,Normal,28.705,77.24
2026-08-04,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,679.267,623.5,747.4,0,0,Normal,28.705,77.24
2026-08-04,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,30.742,28.7,32.6,0,0,Normal,28.705,77.24
2026-08-04,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.917,0.6,1.23,0,0,Normal,28.705,77.24
2026-08-04,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.306,7.14,7.54,0,0,Normal,28.705,77.24
2026-08-04,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.174,0.056,0.256,8,16,Critical,28.712,77.245
2026-08-04,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,828.908,778.9,891.6,0,0,Normal,28.712,77.245
2026-08-04,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,30.775,29.2,32.4,0,0,Normal,28.712,77.245
2026-08-04,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,4.332,4.01,4.57,0,24,Critical,28.712,77.245
2026-08-04,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.3,7.14,7.45,0,0,Normal,28.712,77.245
2026-08-04,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.562,0.496,0.642,0,0,Normal,28.731,77.277
2026-08-04,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,670.092,600.3,755.9,0,0,Normal,28.731,77.277
2026-08-04,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,30.8,29.3,32.5,0,0,Normal,28.731,77.277
2026-08-04,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.883,0.43,1.23,0,0,Normal,28.731,77.277
2026-08-04,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.278,7.12,7.44,0,0,Normal,28.731,77.277
2026-08-05,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.551,0.49,0.658,0,0,Normal,28.738,77.255
2026-08-05,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,677.012,592.9,736.7,0,0,Normal,28.738,77.255
2026-08-05,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,30.892,29.0,32.9,0,0,Normal,28.738,77.255
2026-08-05,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.9,0.58,1.15,0,0,Normal,28.738,77.255
2026-08-05,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.321,7.22,7.49,0,0,Normal,28.738,77.255
2026-08-05,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.552,0.461,0.652,0,0,Normal,28.726,77.253
2026-08-05,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,675.775,570.4,759.5,0,0,Normal,28.726,77.253
2026-08-05,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,30.783,29.0,32.8,0,0,Normal,28.726,77.253
2026-08-05,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.895,0.57,1.07,0,0,Normal,28.726,77.253
2026-08-05,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.305,7.18,7.39,0,0,Normal,28.726,77.253
2026-08-05,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.55,0.431,0.644,0,0,Normal,28.717,77.269
2026-08-05,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,672.15,611.2,740.6,0,0,Normal,28.717,77.269
2026-08-05,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,30.925,29.4,32.8,0,0,Normal,28.717,77.269
2026-08-05,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.916,0.62,1.22,0,0,Normal,28.717,77.269
2026-08-05,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.328,7.21,7.51,0,0,Normal,28.717,77.269
2026-08-05,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.524,0.402,0.614,0,0,Normal,28.705,77.24
2026-08-05,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,676.454,624.3,757.4,0,0,Normal,28.705,77.24
2026-08-05,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,30.85,28.9,32.4,0,0,Normal,28.705,77.24
2026-08-05,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.97,0.63,1.2,0,0,Normal,28.705,77.24
2026-08-05,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.297,7.16,7.48,0,0,Normal,28.705,77.24
2026-08-05,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.186,0.082,0.276,8,16,Critical,28.712,77.245
2026-08-05,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,825.108,749.8,919.3,0,0,Normal,28.712,77.245
2026-08-05,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,30.779,29.0,32.6,0,0,Normal,28.712,77.245
2026-08-05,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,4.274,3.97,4.62,1,23,Critical,28.712,77.245
2026-08-05,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.327,7.15,7.58,0,0,Normal,28.712,77.245
2026-08-05,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.565,0.484,0.636,0,0,Normal,28.731,77.277
2026-08-05,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,689.479,619.3,756.5,0,0,Normal,28.731,77.277
2026-08-05,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,30.829,29.1,32.7,0,0,Normal,28.731,77.277
2026-08-05,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.915,0.65,1.17,0,0,Normal,28.731,77.277
2026-08-05,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.326,7.19,7.48,0,0,Normal,28.731,77.277
2026-08-06,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.549,0.476,0.614,0,0,Normal,28.738,77.255
2026-08-06,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,687.133,611.1,768.6,0,0,Normal,28.738,77.255
2026-08-06,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,30.787,29.6,32.7,0,0,Normal,28.738,77.255
2026-08-06,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.882,0.59,1.36,0,0,Normal,28.738,77.255
2026-08-06,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.291,7.13,7.43,0,0,Normal,28.738,77.255
2026-08-06,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.539,0.417,0.628,0,0,Normal,28.726,77.253
2026-08-06,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,668.117,601.6,728.9,0,0,Normal,28.726,77.253
2026-08-06,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,30.879,29.3,32.9,0,0,Normal,28.726,77.253
2026-08-06,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.893,0.53,1.18,0,0,Normal,28.726,77.253
2026-08-06,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.312,7.2,7.55,0,0,Normal,28.726,77.253
2026-08-06,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.55,0.468,0.64,0,0,Normal,28.717,77.269
2026-08-06,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,678.933,632.5,756.2,0,0,Normal,28.717,77.269
2026-08-06,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,30.692,29.0,32.4,0,0,Normal,28.717,77.269
2026-08-06,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.979,0.74,1.32,0,0,Normal,28.717,77.269
2026-08-06,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.3,7.14,7.49,0,0,Normal,28.717,77.269
2026-08-06,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.548,0.444,0.634,0,0,Normal,28.705,77.24
2026-08-06,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,671.625,616.0,732.0,0,0,Normal,28.705,77.24
2026-08-06,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,30.871,29.3,32.6,0,0,Normal,28.705,77.24
2026-08-06,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.985,0.67,1.18,0,0,Normal,28.705,77.24
2026-08-06,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.315,7.2,7.43,0,0,Normal,28.705,77.24
2026-08-06,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.17,0.073,0.285,4,20,Critical,28.712,77.245
2026-08-06,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,824.029,741.6,869.4,0,0,Normal,28.712,77.245
2026-08-06,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,30.942,29.1,32.7,0,0,Normal,28.712,77.245
2026-08-06,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,4.261,3.92,4.49,3,21,Critical,28.712,77.245
2026-08-06,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.293,7.12,7.41,0,0,Normal,28.712,77.245
2026-08-06,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.564,0.513,0.647,0,0,Normal,28.731,77.277
2026-08-06,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,683.096,606.5,724.8,0,0,Normal,28.731,77.277
2026-08-06,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,30.838,29.1,32.7,0,0,Normal,28.731,77.277
2026-08-06,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.909,0.68,1.06,0,0,Normal,28.731,77.277
2026-08-06,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.332,7.12,7.48,0,0,Normal,28.731,77.277
2026-08-07,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.556,0.449,0.638,0,0,Normal,28.738,77.255
2026-08-07,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,696.621,642.5,756.5,0,0,Normal,28.738,77.255
2026-08-07,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,30.812,28.9,33.0,0,0,Normal,28.738,77.255
2026-08-07,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.916,0.53,1.11,0,0,Normal,28.738,77.255
2026-08-07,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.306,7.16,7.5,0,0,Normal,28.738,77.255
2026-08-07,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.551,0.457,0.626,0,0,Normal,28.726,77.253
2026-08-07,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,667.746,593.3,726.8,0,0,Normal,28.726,77.253
2026-08-07,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,30.963,29.3,32.7,0,0,Normal,28.726,77.253
2026-08-07,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.857,0.58,1.13,0,0,Normal,28.726,77.253
2026-08-07,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.278,7.09,7.44,0,0,Normal,28.726,77.253
2026-08-07,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.552,0.393,0.616,0,0,Normal,28.717,77.269
2026-08-07,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,681.113,615.2,757.1,0,0,Normal,28.717,77.269
2026-08-07,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,30.729,29.0,32.4,0,0,Normal,28.717,77.269
2026-08-07,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.927,0.63,1.41,0,0,Normal,28.717,77.269
2026-08-07,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.286,7.06,7.44,0,0,Normal,28.717,77.269
2026-08-07,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.551,0.46,0.626,0,0,Normal,28.705,77.24
2026-08-07,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,681.346,611.1,739.9,0,0,Normal,28.705,77.24
2026-08-07,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,30.85,29.2,32.6,0,0,Normal,28.705,77.24
2026-08-07,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.888,0.57,1.27,0,0,Normal,28.705,77.24
2026-08-07,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.291,7.13,7.45,0,0,Normal,28.705,77.24
2026-08-07,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.176,0.087,0.281,8,16,Critical,28.712,77.245
2026-08-07,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,809.296,747.8,868.1,0,0,Normal,28.712,77.245
2026-08-07,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,30.975,29.4,32.5,0,0,Normal,28.712,77.245
2026-08-07,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,4.326,4.03,4.58,0,24,Critical,28.712,77.245
2026-08-07,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.308,7.08,7.54,0,0,Normal,28.712,77.245
2026-08-07,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.565,0.438,0.693,0,0,Normal,28.731,77.277
2026-08-07,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,681.508,592.9,763.2,0,0,Normal,28.731,77.277
2026-08-07,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,30.921,29.3,32.6,0,0,Normal,28.731,77.277
2026-08-07,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.872,0.5,1.06,0,0,Normal,28.731,77.277
2026-08-07,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.315,7.2,7.48,0,0,Normal,28.731,77.277
2026-08-08,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.542,0.421,0.65,0,0,Normal,28.738,77.255
2026-08-08,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,686.546,640.9,760.4,0,0,Normal,28.738,77.255
2026-08-08,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,30.975,29.1,32.9,0,0,Normal,28.738,77.255
2026-08-08,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.896,0.62,1.17,0,0,Normal,28.738,77.255
2026-08-08,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.315,7.19,7.53,0,0,Normal,28.738,77.255
2026-08-08,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.555,0.468,0.645,0,0,Normal,28.726,77.253
2026-08-08,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,684.137,628.0,759.2,0,0,Normal,28.726,77.253
2026-08-08,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,30.925,29.3,32.8,0,0,Normal,28.726,77.253
2026-08-08,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.875,0.6,1.07,0,0,Normal,28.726,77.253
2026-08-08,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.295,7.1,7.43,0,0,Normal,28.726,77.253
2026-08-08,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.554,0.458,0.633,0,0,Normal,28.717,77.269
2026-08-08,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,675.775,621.6,769.4,0,0,Normal,28.717,77.269
2026-08-08,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,30.921,29.4,32.7,0,0,Normal,28.717,77.269
2026-08-08,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.919,0.5,1.15,0,0,Normal,28.717,77.269
2026-08-08,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.273,7.14,7.48,0,0,Normal,28.717,77.269
2026-08-08,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.544,0.448,0.648,0,0,Normal,28.705,77.24
2026-08-08,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,681.833,593.9,763.6,0,0,Normal,28.705,77.24
2026-08-08,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,30.871,29.0,33.2,0,0,Normal,28.705,77.24
2026-08-08,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.888,0.74,1.08,0,0,Normal,28.705,77.24
2026-08-08,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.318,7.08,7.46,0,0,Normal,28.705,77.24
2026-08-08,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.232,0.066,0.542,2,17,Critical,28.712,77.245
2026-08-08,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,817.104,658.0,896.5,0,0,Normal,28.712,77.245
2026-08-08,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,30.875,29.4,32.6,0,0,Normal,28.712,77.245
2026-08-08,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,3.594,0.74,4.48,0,19,Critical,28.712,77.245
2026-08-08,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.286,7.15,7.43,0,0,Normal,28.712,77.245
2026-08-08,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.542,0.4,0.635,0,0,Normal,28.731,77.277
2026-08-08,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,695.75,600.2,786.4,0,0,Normal,28.731,77.277
2026-08-08,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,30.992,29.4,32.5,0,0,Normal,28.731,77.277
2026-08-08,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.883,0.66,1.12,0,0,Normal,28.731,77.277
2026-08-08,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.33,7.15,7.5,0,0,Normal,28.731,77.277
2026-08-09,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.543,0.485,0.627,0,0,Normal,28.738,77.255
2026-08-09,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,688.975,594.7,756.5,0,0,Normal,28.738,77.255
2026-08-09,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,30.963,29.1,32.5,0,0,Normal,28.738,77.255
2026-08-09,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.874,0.67,1.24,0,0,Normal,28.738,77.255
2026-08-09,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.319,7.16,7.44,0,0,Normal,28.738,77.255
2026-08-09,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.571,0.502,0.653,0,0,Normal,28.726,77.253
2026-08-09,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,678.95,631.9,749.2,0,0,Normal,28.726,77.253
2026-08-09,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,30.979,29.3,32.9,0,0,Normal,28.726,77.253
2026-08-09,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.915,0.51,1.15,0,0,Normal,28.726,77.253
2026-08-09,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.295,7.17,7.43,0,0,Normal,28.726,77.253
2026-08-09,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.557,0.463,0.694,0,0,Normal,28.717,77.269
2026-08-09,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,668.817,602.3,732.6,0,0,Normal,28.717,77.269
2026-08-09,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,31.0,29.3,32.7,0,0,Normal,28.717,77.269
2026-08-09,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.935,0.72,1.17,0,0,Normal,28.717,77.269
2026-08-09,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.314,7.09,7.48,0,0,Normal,28.717,77.269
2026-08-09,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.551,0.398,0.704,0,0,Normal,28.705,77.24
2026-08-09,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,672.504,599.6,742.2,0,0,Normal,28.705,77.24
2026-08-09,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,30.904,29.2,32.7,0,0,Normal,28.705,77.24
2026-08-09,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.934,0.57,1.26,0,0,Normal,28.705,77.24
2026-08-09,QT-004,WQS-004,WQS-004,DMA-04,pH,pH,7.3,7.16,7.44,0,0,Normal,28.705,77.24
2026-08-09,QT-005,WQS-005,WQS-005,DMA-05,Chlorine,mg/L,0.547,0.467,0.643,0,0,Normal,28.712,77.245
2026-08-09,QT-005,WQS-005,WQS-005,DMA-05,Conductivity,uS/cm,672.392,599.9,760.9,0,0,Normal,28.712,77.245
2026-08-09,QT-005,WQS-005,WQS-005,DMA-05,Temperature,C,30.979,29.0,33.2,0,0,Normal,28.712,77.245
2026-08-09,QT-005,WQS-005,WQS-005,DMA-05,Turbidity,NTU,0.872,0.55,1.19,0,0,Normal,28.712,77.245
2026-08-09,QT-005,WQS-005,WQS-005,DMA-05,pH,pH,7.28,7.11,7.45,0,0,Normal,28.712,77.245
2026-08-09,QT-006,WQS-006,WQS-006,DMA-06,Chlorine,mg/L,0.547,0.439,0.655,0,0,Normal,28.731,77.277
2026-08-09,QT-006,WQS-006,WQS-006,DMA-06,Conductivity,uS/cm,692.783,648.5,761.1,0,0,Normal,28.731,77.277
2026-08-09,QT-006,WQS-006,WQS-006,DMA-06,Temperature,C,30.896,29.1,32.6,0,0,Normal,28.731,77.277
2026-08-09,QT-006,WQS-006,WQS-006,DMA-06,Turbidity,NTU,0.869,0.67,1.09,0,0,Normal,28.731,77.277
2026-08-09,QT-006,WQS-006,WQS-006,DMA-06,pH,pH,7.285,7.11,7.37,0,0,Normal,28.731,77.277
2026-08-10,QT-001,WQS-001,WQS-001,DMA-01,Chlorine,mg/L,0.575,0.514,0.666,0,0,Normal,28.738,77.255
2026-08-10,QT-001,WQS-001,WQS-001,DMA-01,Conductivity,uS/cm,671.258,601.3,789.6,0,0,Normal,28.738,77.255
2026-08-10,QT-001,WQS-001,WQS-001,DMA-01,Temperature,C,30.812,29.4,32.5,0,0,Normal,28.738,77.255
2026-08-10,QT-001,WQS-001,WQS-001,DMA-01,Turbidity,NTU,0.915,0.5,1.3,0,0,Normal,28.738,77.255
2026-08-10,QT-001,WQS-001,WQS-001,DMA-01,pH,pH,7.32,7.11,7.46,0,0,Normal,28.738,77.255
2026-08-10,QT-002,WQS-002,WQS-002,DMA-02,Chlorine,mg/L,0.556,0.452,0.664,0,0,Normal,28.726,77.253
2026-08-10,QT-002,WQS-002,WQS-002,DMA-02,Conductivity,uS/cm,675.062,613.0,743.2,0,0,Normal,28.726,77.253
2026-08-10,QT-002,WQS-002,WQS-002,DMA-02,Temperature,C,30.925,29.3,32.9,0,0,Normal,28.726,77.253
2026-08-10,QT-002,WQS-002,WQS-002,DMA-02,Turbidity,NTU,0.916,0.48,1.21,0,0,Normal,28.726,77.253
2026-08-10,QT-002,WQS-002,WQS-002,DMA-02,pH,pH,7.308,7.19,7.45,0,0,Normal,28.726,77.253
2026-08-10,QT-003,WQS-003,WQS-003,DMA-03,Chlorine,mg/L,0.566,0.473,0.735,0,0,Normal,28.717,77.269
2026-08-10,QT-003,WQS-003,WQS-003,DMA-03,Conductivity,uS/cm,685.483,642.0,739.3,0,0,Normal,28.717,77.269
2026-08-10,QT-003,WQS-003,WQS-003,DMA-03,Temperature,C,31.029,29.4,32.6,0,0,Normal,28.717,77.269
2026-08-10,QT-003,WQS-003,WQS-003,DMA-03,Turbidity,NTU,0.893,0.67,1.18,0,0,Normal,28.717,77.269
2026-08-10,QT-003,WQS-003,WQS-003,DMA-03,pH,pH,7.311,7.16,7.52,0,0,Normal,28.717,77.269
2026-08-10,QT-004,WQS-004,WQS-004,DMA-04,Chlorine,mg/L,0.552,0.471,0.667,0,0,Normal,28.705,77.24
2026-08-10,QT-004,WQS-004,WQS-004,DMA-04,Conductivity,uS/cm,694.158,612.9,814.0,0,0,Normal,28.705,77.24
2026-08-10,QT-004,WQS-004,WQS-004,DMA-04,Temperature,C,30.979,28.9,32.7,0,0,Normal,28.705,77.24
2026-08-10,QT-004,WQS-004,WQS-004,DMA-04,Turbidity,NTU,0.912,0.65,1.21,0,0,Normal,28.705,77.24
